gcc -O2 -o testED src/evolucion_diferencial.c src/f_utiles.c src/funciones_objetivo.c src/testED.c src/benchmarkOR.c -lm
gen 37 eps 0.018248 tFac 77 bestEval -0.634617 STV 0 
gen 38 eps 0.0164232 tFac 72 bestEval -0.634617 STV 0 
gen 39 eps 0.0147809 tFac 71 bestEval -0.634617 STV 0 
gen 40 eps 0.0133028 tFac 72 bestEval -0.634617 STV 0 
gen 41 eps 0.0119725 tFac 70 bestEval -0.634617 STV 0 
gen 42 eps 0.0107753 tFac 68 bestEval -0.634617 STV 0 
gen 43 eps 0.00969774 tFac 64 bestEval -0.634617 STV 0 
gen 44 eps 0.00872796 tFac 58 bestEval -0.634617 STV 0 
gen 45 eps 0.00785517 tFac 54 bestEval -0.634617 STV 0 
gen 46 eps 0.00706965 tFac 48 bestEval -0.634617 STV 0 
gen 47 eps 0.00636269 tFac 46 bestEval -0.634617 STV 0 
gen 48 eps 0.00572642 tFac 45 bestEval -0.634617 STV 0 
gen 49 eps 0.00515378 tFac 44 bestEval -0.634617 STV 0 
gen 50 eps 0.0046384 tFac 42 bestEval -0.634617 STV 0 
gen 51 eps 0.00417456 tFac 43 bestEval -0.634617 STV 0 
gen 52 eps 0.0037571 tFac 40 bestEval -0.634617 STV 0 
gen 53 eps 0.00338139 tFac 39 bestEval -0.634617 STV 0 
gen 54 eps 0.00304325 tFac 36 bestEval -0.634617 STV 0 
gen 55 eps 0.00273893 tFac 33 bestEval -0.634617 STV 0 
gen 56 eps 0.00246503 tFac 27 bestEval -0.634617 STV 0 
gen 57 eps 0.00221853 tFac 23 bestEval -0.634617 STV 0 
gen 58 eps 0.00199668 tFac 23 bestEval -0.634617 STV 0 
gen 59 eps 0.00179701 tFac 20 bestEval -0.634617 STV 0 
gen 60 eps 0.00161731 tFac 20 bestEval -0.634617 STV 0 
gen 61 eps 0.00145558 tFac 19 bestEval -0.634617 STV 0 
gen 62 eps 0.00131002 tFac 22 bestEval -0.634617 STV 0 
gen 63 eps 0.00117902 tFac 19 bestEval -0.634617 STV 0 
gen 64 eps 0.00117902 tFac 20 bestEval -0.634617 STV 0 
gen 65 eps 0.00117902 tFac 20 bestEval -0.634617 STV 0 
gen 66 eps 0.00117902 tFac 20 bestEval -0.634617 STV 0 
gen 67 eps 0.00106112 tFac 20 bestEval -0.634617 STV 0 
gen 68 eps 0.000955005 tFac 19 bestEval -0.634617 STV 0 
gen 69 eps 0.000955005 tFac 19 bestEval -0.634617 STV 0 
gen 70 eps 0.000955005 tFac 19 bestEval -0.634617 STV 0 
gen 71 eps 0.000955005 tFac 19 bestEval -0.634617 STV 0 
gen 72 eps 0.000955005 tFac 19 bestEval -0.634617 STV 0 
gen 73 eps 0.000955005 tFac 20 bestEval -0.634617 STV 0 
gen 74 eps 0.000859504 tFac 18 bestEval -0.634617 STV 0 
gen 75 eps 0.000859504 tFac 18 bestEval -0.634617 STV 0 
gen 76 eps 0.000859504 tFac 19 bestEval -0.634617 STV 0 
gen 77 eps 0.000859504 tFac 20 bestEval -0.634617 STV 0 
gen 78 eps 0.000773554 tFac 20 bestEval -0.634617 STV 0 
gen 79 eps 0.000773554 tFac 20 bestEval -0.634617 STV 0 
gen 80 eps 0.000696199 tFac 20 bestEval -0.634617 STV 0 
gen 81 eps 0.000696199 tFac 20 bestEval -0.634617 STV 0 
gen 82 eps 0.000696199 tFac 20 bestEval -0.634617 STV 0 
gen 83 eps 0.000696199 tFac 20 bestEval -0.634617 STV 0 
gen 84 eps 0.000696199 tFac 20 bestEval -0.634617 STV 0 
gen 85 eps 0.000696199 tFac 20 bestEval -0.634617 STV 0 
gen 86 eps 0.000626579 tFac 16 bestEval -0.634617 STV 0 
gen 87 eps 0.000626579 tFac 16 bestEval -0.634617 STV 0 
gen 88 eps 0.000626579 tFac 16 bestEval -0.634617 STV 0 
gen 89 eps 0.000626579 tFac 16 bestEval -0.634617 STV 0 
gen 90 eps 0.000626579 tFac 17 bestEval -0.634617 STV 0 
gen 91 eps 0.000626579 tFac 18 bestEval -0.634617 STV 0 
gen 92 eps 0.000626579 tFac 18 bestEval -0.634617 STV 0 
gen 93 eps 0.000626579 tFac 19 bestEval -0.634617 STV 0 
gen 94 eps 0.000563921 tFac 20 bestEval -0.634617 STV 0 
gen 95 eps 0.000563921 tFac 20 bestEval -0.634617 STV 0 
gen 96 eps 0.000563921 tFac 20 bestEval -0.634617 STV 0 
gen 97 eps 0.000507529 tFac 21 bestEval -0.634617 STV 0 
gen 98 eps 0.000456776 tFac 18 bestEval -0.212133 STV 0 
gen 99 eps 0.000456776 tFac 18 bestEval -0.212133 STV 0 
gen 100 eps 0.000456776 tFac 18 bestEval -0.212133 STV 0 
gen 101 eps 0.000456776 tFac 18 bestEval -0.212133 STV 0 
gen 102 eps 0.000456776 tFac 18 bestEval -0.212133 STV 0 
gen 103 eps 0.000456776 tFac 18 bestEval -0.212133 STV 0 
gen 104 eps 0.000456776 tFac 18 bestEval -0.212133 STV 0 
gen 105 eps 0.000456776 tFac 18 bestEval -0.212133 STV 0 
gen 106 eps 0.000456776 tFac 18 bestEval -0.212133 STV 0 
gen 107 eps 0.000456776 tFac 19 bestEval -0.643843 STV 0 
gen 108 eps 0.000456776 tFac 19 bestEval -0.643843 STV 0 
gen 109 eps 0.000456776 tFac 19 bestEval -0.643843 STV 0 
gen 110 eps 0.000456776 tFac 19 bestEval -0.643843 STV 0 
gen 111 eps 0.000456776 tFac 19 bestEval -0.643843 STV 0 
gen 112 eps 0.000456776 tFac 19 bestEval -0.643843 STV 0 
gen 113 eps 0.000456776 tFac 19 bestEval -0.643843 STV 0 
gen 114 eps 0.000456776 tFac 19 bestEval -0.643843 STV 0 
gen 115 eps 0.000456776 tFac 19 bestEval -0.643843 STV 0 
gen 116 eps 0.000456776 tFac 19 bestEval -0.643843 STV 0 
gen 117 eps 0.000456776 tFac 19 bestEval -0.643843 STV 0 
gen 118 eps 0.000456776 tFac 20 bestEval -0.643843 STV 0 
gen 119 eps 0.000456776 tFac 20 bestEval -0.643843 STV 0 
gen 120 eps 0.000456776 tFac 20 bestEval -0.643843 STV 0 
gen 121 eps 0.000411098 tFac 20 bestEval -0.643843 STV 0 
gen 122 eps 0.000369988 tFac 18 bestEval -0.643843 STV 0 
gen 123 eps 0.000369988 tFac 18 bestEval -0.643843 STV 0 
gen 124 eps 0.000369988 tFac 18 bestEval -0.643843 STV 0 
gen 125 eps 0.000369988 tFac 18 bestEval -0.643843 STV 0 
gen 126 eps 0.000369988 tFac 18 bestEval -0.643843 STV 0 
gen 127 eps 0.000369988 tFac 18 bestEval -0.643843 STV 0 
gen 128 eps 0.000369988 tFac 18 bestEval -0.643843 STV 0 
gen 129 eps 0.000369988 tFac 18 bestEval -0.643843 STV 0 
gen 130 eps 0.000369988 tFac 18 bestEval -0.643843 STV 0 
gen 131 eps 0.000369988 tFac 18 bestEval -0.643843 STV 0 
gen 132 eps 0.000369988 tFac 18 bestEval -0.643843 STV 0 
gen 133 eps 0.000369988 tFac 18 bestEval -0.643843 STV 0 
gen 134 eps 0.000369988 tFac 18 bestEval -0.643843 STV 0 
gen 135 eps 0.000369988 tFac 18 bestEval -0.643843 STV 0 
gen 136 eps 0.000369988 tFac 18 bestEval -0.643843 STV 0 
gen 137 eps 0.000369988 tFac 19 bestEval -0.643843 STV 0 
gen 138 eps 0.000369988 tFac 19 bestEval -0.643843 STV 0 
gen 139 eps 0.00033299 tFac 19 bestEval -0.643843 STV 0 
gen 140 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 141 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 142 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 143 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 144 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 145 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 146 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 147 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 148 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 149 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 150 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 151 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 152 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 153 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 154 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 155 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 156 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 157 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 158 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 159 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 160 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 161 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 162 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 163 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 164 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 165 eps 0.00033299 tFac 20 bestEval -0.643843 STV 0 
gen 166 eps 0.000299691 tFac 18 bestEval -0.643843 STV 0 
gen 167 eps 0.000299691 tFac 18 bestEval -0.643843 STV 0 
gen 168 eps 0.000299691 tFac 18 bestEval -0.643843 STV 0 
gen 169 eps 0.000299691 tFac 18 bestEval -0.643843 STV 0 
gen 170 eps 0.000299691 tFac 19 bestEval -0.643843 STV 0 
gen 171 eps 0.000299691 tFac 19 bestEval -0.643843 STV 0 
gen 172 eps 0.000299691 tFac 19 bestEval -0.643843 STV 0 
gen 173 eps 0.000299691 tFac 19 bestEval -0.643843 STV 0 
gen 174 eps 0.000299691 tFac 19 bestEval -0.643843 STV 0 
gen 175 eps 0.000299691 tFac 20 bestEval -0.643843 STV 0 
gen 176 eps 0.000299691 tFac 20 bestEval -0.643843 STV 0 
gen 177 eps 0.000299691 tFac 20 bestEval -0.643843 STV 0 
gen 178 eps 0.000299691 tFac 20 bestEval -0.643843 STV 0 
gen 179 eps 0.000299691 tFac 20 bestEval -0.643843 STV 0 
gen 180 eps 0.000269722 tFac 20 bestEval -0.643843 STV 0 
gen 181 eps 0.000269722 tFac 20 bestEval -0.643843 STV 0 
gen 182 eps 0.000269722 tFac 20 bestEval -0.643843 STV 0 
gen 183 eps 0.000269722 tFac 20 bestEval -0.643843 STV 0 
gen 184 eps 0.000269722 tFac 20 bestEval -0.643843 STV 0 
gen 185 eps 0.000269722 tFac 20 bestEval -0.643843 STV 0 
gen 186 eps 0.000242749 tFac 18 bestEval -0.643843 STV 0 
gen 187 eps 0.000242749 tFac 19 bestEval -0.643843 STV 0 
gen 188 eps 0.000242749 tFac 19 bestEval -0.643843 STV 0 
gen 189 eps 0.000242749 tFac 19 bestEval -0.643843 STV 0 
gen 190 eps 0.000242749 tFac 19 bestEval -0.643843 STV 0 
gen 191 eps 0.000242749 tFac 19 bestEval -0.643843 STV 0 
gen 192 eps 0.000242749 tFac 19 bestEval -0.643843 STV 0 
gen 193 eps 0.000218475 tFac 17 bestEval -0.643843 STV 0 
gen 194 eps 0.000218475 tFac 17 bestEval -0.643843 STV 0 
gen 195 eps 0.000218475 tFac 17 bestEval -0.643843 STV 0 
gen 196 eps 0.000218475 tFac 17 bestEval -0.643843 STV 0 
gen 197 eps 0.000218475 tFac 17 bestEval -0.643843 STV 0 
gen 198 eps 0.000218475 tFac 18 bestEval -0.643843 STV 0 
gen 199 eps 0.000218475 tFac 18 bestEval -0.643843 STV 0 
gen 200 eps 0.000218475 tFac 18 bestEval -0.643843 STV 0 
gen 201 eps 0.000218475 tFac 18 bestEval -0.643843 STV 0 
gen 202 eps 0.000218475 tFac 18 bestEval -0.643843 STV 0 
gen 203 eps 0.000218475 tFac 18 bestEval -0.643843 STV 0 
gen 204 eps 0.000218475 tFac 19 bestEval -0.643843 STV 0 
gen 205 eps 0.000218475 tFac 19 bestEval -0.643843 STV 0 
gen 206 eps 0.000218475 tFac 19 bestEval -0.643843 STV 0 
gen 207 eps 0.000218475 tFac 19 bestEval -0.643843 STV 0 
gen 208 eps 0.000218475 tFac 19 bestEval -0.643843 STV 0 
gen 209 eps 0.000218475 tFac 19 bestEval -0.643843 STV 0 
gen 210 eps 0.000218475 tFac 19 bestEval -0.643843 STV 0 
gen 211 eps 0.000218475 tFac 19 bestEval -0.643843 STV 0 
gen 212 eps 0.000218475 tFac 19 bestEval -0.643843 STV 0 
gen 213 eps 0.000218475 tFac 20 bestEval -0.643843 STV 0 
gen 214 eps 0.000218475 tFac 20 bestEval -0.643843 STV 0 
gen 215 eps 0.000218475 tFac 20 bestEval -0.643843 STV 0 
gen 216 eps 0.000218475 tFac 20 bestEval -0.643843 STV 0 
gen 217 eps 0.000218475 tFac 20 bestEval -0.643843 STV 0 
gen 218 eps 0.000218475 tFac 20 bestEval -0.643843 STV 0 
gen 219 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 220 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 221 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 222 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 223 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 224 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 225 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 226 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 227 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 228 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 229 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 230 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 231 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 232 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 233 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 234 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 235 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 236 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 237 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 238 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 239 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 240 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 241 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 242 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 243 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 244 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 245 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 246 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 247 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 248 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 249 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 250 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 251 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 252 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 253 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 254 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 255 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 256 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 257 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 258 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 259 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 260 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 261 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 262 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 263 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 264 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 265 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 266 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 267 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 268 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 269 eps 0.000196627 tFac 17 bestEval -0.212133 STV 0 
gen 270 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 271 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 272 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 273 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 274 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 275 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 276 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 277 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 278 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 279 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 280 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 281 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 282 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 283 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 284 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 285 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 286 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 287 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 288 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 289 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 290 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 291 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 292 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 293 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 294 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 295 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 296 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 297 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 298 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 299 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 300 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 301 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 302 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 303 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 304 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 305 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 306 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 307 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 308 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 309 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 310 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 311 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 312 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 313 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 314 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 315 eps 0.000196627 tFac 18 bestEval -0.212133 STV 0 
gen 316 eps 0.000196627 tFac 19 bestEval -0.212133 STV 0 
gen 317 eps 0.000196627 tFac 19 bestEval -0.212133 STV 0 
gen 318 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 319 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 320 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 321 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 322 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 323 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 324 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 325 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 326 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 327 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 328 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 329 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 330 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 331 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 332 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 333 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 334 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 335 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 336 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 337 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 338 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 339 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 340 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 341 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 342 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 343 eps 0.000196627 tFac 20 bestEval -0.212133 STV 0 
gen 344 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 345 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 346 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 347 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 348 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 349 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 350 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 351 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 352 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 353 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 354 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 355 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 356 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 357 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 358 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 359 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 360 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 361 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 362 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 363 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 364 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 365 eps 0.000176964 tFac 17 bestEval -0.212133 STV 0 
gen 366 eps 0.000176964 tFac 18 bestEval -0.212133 STV 0 
gen 367 eps 0.000176964 tFac 18 bestEval -0.212133 STV 0 
gen 368 eps 0.000176964 tFac 18 bestEval -0.212133 STV 0 
gen 369 eps 0.000176964 tFac 18 bestEval -0.212133 STV 0 
gen 370 eps 0.000176964 tFac 18 bestEval -0.212133 STV 0 
gen 371 eps 0.000176964 tFac 18 bestEval -0.212133 STV 0 
gen 372 eps 0.000176964 tFac 19 bestEval -0.212133 STV 0 
gen 373 eps 0.000176964 tFac 19 bestEval -0.212133 STV 0 
gen 374 eps 0.000176964 tFac 19 bestEval -0.212133 STV 0 
gen 375 eps 0.000176964 tFac 19 bestEval -0.212133 STV 0 
gen 376 eps 0.000176964 tFac 19 bestEval -0.212133 STV 0 
gen 377 eps 0.000176964 tFac 19 bestEval -0.212133 STV 0 
gen 378 eps 0.000176964 tFac 19 bestEval -0.212133 STV 0 
gen 379 eps 0.000176964 tFac 19 bestEval -0.212133 STV 0 
gen 380 eps 0.000176964 tFac 19 bestEval -0.212133 STV 0 
gen 381 eps 0.000176964 tFac 19 bestEval -0.212133 STV 0 
